Filename,GrayValue,ROI_Size
4.712.bmp,74.44888888888889,15x15
4.713.bmp,74.27111111111111,15x15
4.714.bmp,73.72444444444444,15x15
4.715.bmp,73.61333333333333,15x15
4.716.bmp,73.01777777777778,15x15
4.717.bmp,72.80888888888889,15x15
4.718.bmp,72.44,15x15
4.719.bmp,72.0,15x15
4.72.bmp,72.01333333333334,15x15
4.721.bmp,71.55555555555556,15x15
4.722.bmp,71.28,15x15
4.723.bmp,70.77777777777777,15x15
4.724.bmp,70.68,15x15
4.725.bmp,70.32888888888888,15x15
4.726.bmp,70.01777777777778,15x15
4.727.bmp,69.72888888888889,15x15
4.728.bmp,69.68888888888888,15x15
4.729.bmp,69.35111111111111,15x15
4.73.bmp,68.99555555555555,15x15
4.731.bmp,68.56888888888889,15x15
4.732.bmp,68.32444444444444,15x15
4.733.bmp,68.14666666666666,15x15
4.734.bmp,67.78222222222222,15x15
4.735.bmp,67.5111111111111,15x15
4.736.bmp,67.35111111111111,15x15
4.737.bmp,67.00444444444445,15x15
4.738.bmp,67.01333333333334,15x15
4.739.bmp,66.58222222222223,15x15
4.74.bmp,66.60888888888888,15x15
4.741.bmp,66.42666666666666,15x15
4.742.bmp,66.04,15x15
4.743.bmp,65.98666666666666,15x15
4.744.bmp,65.77333333333333,15x15
4.745.bmp,65.24888888888889,15x15
4.746.bmp,65.19111111111111,15x15
4.747.bmp,65.14222222222222,15x15
4.748.bmp,64.77333333333333,15x15
4.749.bmp,64.8711111111111,15x15
4.75.bmp,64.73777777777778,15x15
4.751.bmp,64.49333333333334,15x15
4.752.bmp,64.39555555555556,15x15
4.753.bmp,64.24,15x15
4.754.bmp,64.12,15x15
4.755.bmp,63.995555555555555,15x15
4.756.bmp,63.80444444444444,15x15
4.757.bmp,63.51111111111111,15x15
4.758.bmp,63.51111111111111,15x15
4.759.bmp,63.2,15x15
4.76.bmp,63.24,15x15
4.761.bmp,63.24888888888889,15x15
4.762.bmp,62.83111111111111,15x15
4.763.bmp,62.82666666666667,15x15
4.764.bmp,62.64888888888889,15x15
4.765.bmp,62.63111111111111,15x15
4.766.bmp,62.51555555555556,15x15
4.767.bmp,62.43555555555555,15x15
4.768.bmp,62.102222222222224,15x15
4.769.bmp,62.257777777777775,15x15
4.77.bmp,61.964444444444446,15x15
4.771.bmp,61.977777777777774,15x15
4.772.bmp,61.742222222222225,15x15
4.773.bmp,61.84888888888889,15x15
4.774.bmp,61.51555555555556,15x15
4.775.bmp,61.626666666666665,15x15
4.776.bmp,61.44888888888889,15x15
4.777.bmp,61.32888888888889,15x15
4.778.bmp,61.07111111111111,15x15
4.779.bmp,61.05777777777778,15x15
4.78.bmp,61.026666666666664,15x15
4.781.bmp,60.91555555555556,15x15
4.782.bmp,60.733333333333334,15x15
4.783.bmp,60.702222222222225,15x15
4.784.bmp,60.66222222222222,15x15
4.785.bmp,60.595555555555556,15x15
4.786.bmp,60.51555555555556,15x15
4.787.bmp,60.37777777777778,15x15
4.788.bmp,60.18666666666667,15x15
4.789.bmp,60.297777777777775,15x15
4.79.bmp,60.333333333333336,15x15
4.791.bmp,60.15555555555556,15x15
4.792.bmp,59.91555555555556,15x15
4.793.bmp,59.89333333333333,15x15
4.794.bmp,59.70666666666666,15x15
4.795.bmp,60.03111111111111,15x15
4.796.bmp,59.71111111111111,15x15
4.797.bmp,59.55111111111111,15x15
4.798.bmp,59.56444444444445,15x15
4.799.bmp,59.431111111111115,15x15
4.8.bmp,59.47555555555556,15x15
4.801.bmp,59.257777777777775,15x15
4.802.bmp,59.471111111111114,15x15
4.803.bmp,59.24888888888889,15x15
4.804.bmp,59.15555555555556,15x15
4.805.bmp,59.13333333333333,15x15
4.806.bmp,59.0,15x15
4.807.bmp,58.995555555555555,15x15
4.808.bmp,58.955555555555556,15x15
4.809.bmp,58.88444444444445,15x15
4.81.bmp,58.742222222222225,15x15
4.811.bmp,58.73777777777778,15x15
4.812.bmp,58.906666666666666,15x15
4.813.bmp,58.72,15x15
4.814.bmp,58.44,15x15
4.815.bmp,58.49333333333333,15x15
4.816.bmp,58.33777777777778,15x15
4.817.bmp,58.29333333333334,15x15
4.818.bmp,58.346666666666664,15x15
4.819.bmp,58.47555555555556,15x15
4.82.bmp,58.062222222222225,15x15
4.821.bmp,58.27111111111111,15x15
4.822.bmp,58.26222222222222,15x15
4.823.bmp,58.12,15x15
4.824.bmp,58.062222222222225,15x15
4.825.bmp,58.23111111111111,15x15
4.826.bmp,58.06666666666667,15x15
4.827.bmp,58.14222222222222,15x15
4.828.bmp,58.0,15x15
4.829.bmp,58.013333333333335,15x15
4.83.bmp,57.87111111111111,15x15
4.831.bmp,57.87555555555556,15x15
4.832.bmp,57.85333333333333,15x15
4.833.bmp,57.84888888888889,15x15
4.834.bmp,57.76,15x15
4.835.bmp,57.79555555555555,15x15
4.836.bmp,57.84444444444444,15x15
4.837.bmp,57.68888888888889,15x15
4.838.bmp,57.58222222222222,15x15
4.839.bmp,57.644444444444446,15x15
4.84.bmp,57.53333333333333,15x15
4.841.bmp,57.684444444444445,15x15
4.842.bmp,57.44888888888889,15x15
4.843.bmp,57.46222222222222,15x15
4.844.bmp,57.64888888888889,15x15
4.845.bmp,57.65777777777778,15x15
4.846.bmp,57.45333333333333,15x15
4.847.bmp,57.39555555555555,15x15
4.848.bmp,57.413333333333334,15x15
4.849.bmp,57.257777777777775,15x15
4.85.bmp,57.44888888888889,15x15
4.851.bmp,57.51111111111111,15x15
4.852.bmp,57.50222222222222,15x15
4.853.bmp,57.29333333333334,15x15
4.854.bmp,57.413333333333334,15x15
4.855.bmp,57.21333333333333,15x15
4.856.bmp,57.333333333333336,15x15
4.857.bmp,57.34222222222222,15x15
4.858.bmp,57.284444444444446,15x15
4.859.bmp,57.31111111111111,15x15
4.86.bmp,57.18666666666667,15x15
4.861.bmp,57.16,15x15
4.862.bmp,57.062222222222225,15x15
4.863.bmp,57.364444444444445,15x15
4.864.bmp,57.18666666666667,15x15
4.865.bmp,57.05777777777778,15x15
4.866.bmp,57.14666666666667,15x15
4.867.bmp,57.24444444444445,15x15
4.868.bmp,57.15111111111111,15x15
4.869.bmp,57.08,15x15
4.87.bmp,57.18666666666667,15x15
4.871.bmp,57.18222222222222,15x15
4.872.bmp,57.22666666666667,15x15
4.873.bmp,57.217777777777776,15x15
4.874.bmp,57.23111111111111,15x15
4.875.bmp,57.15111111111111,15x15
4.876.bmp,57.208888888888886,15x15
4.877.bmp,57.08888888888889,15x15
4.878.bmp,57.16,15x15
4.879.bmp,57.297777777777775,15x15
4.88.bmp,57.03111111111111,15x15
4.881.bmp,57.2,15x15
4.882.bmp,57.24888888888889,15x15
4.883.bmp,57.0,15x15
4.884.bmp,57.23111111111111,15x15
4.885.bmp,57.09777777777778,15x15
4.886.bmp,57.022222222222226,15x15
4.887.bmp,57.08888888888889,15x15
4.888.bmp,57.12444444444444,15x15
4.889.bmp,56.96,15x15
4.89.bmp,57.026666666666664,15x15
4.891.bmp,57.13333333333333,15x15
4.892.bmp,57.111111111111114,15x15
4.893.bmp,56.986666666666665,15x15
4.894.bmp,57.0,15x15
4.895.bmp,57.044444444444444,15x15
4.896.bmp,56.964444444444446,15x15
4.897.bmp,57.18666666666667,15x15
4.898.bmp,56.986666666666665,15x15
4.899.bmp,57.044444444444444,15x15
4.9.bmp,56.96,15x15
4.901.bmp,56.99111111111111,15x15
4.902.bmp,57.0,15x15
4.903.bmp,56.977777777777774,15x15
4.904.bmp,57.11555555555555,15x15
4.905.bmp,57.14222222222222,15x15
4.906.bmp,57.102222222222224,15x15
4.907.bmp,56.96,15x15
4.908.bmp,56.92888888888889,15x15
4.909.bmp,56.906666666666666,15x15
4.91.bmp,56.955555555555556,15x15
4.911.bmp,57.16,15x15
4.912.bmp,57.00888888888889,15x15
4.913.bmp,56.995555555555555,15x15
4.914.bmp,56.906666666666666,15x15
4.915.bmp,57.03111111111111,15x15
4.916.bmp,57.19555555555556,15x15
4.917.bmp,57.05777777777778,15x15
4.918.bmp,57.11555555555555,15x15
4.919.bmp,57.00888888888889,15x15
4.92.bmp,56.85333333333333,15x15
4.921.bmp,57.03111111111111,15x15
4.922.bmp,56.82666666666667,15x15
4.923.bmp,57.022222222222226,15x15
4.924.bmp,56.83555555555556,15x15
4.925.bmp,56.94222222222222,15x15
4.926.bmp,56.995555555555555,15x15
4.927.bmp,56.88,15x15
4.928.bmp,57.04,15x15
4.929.bmp,56.906666666666666,15x15
4.93.bmp,56.897777777777776,15x15
4.931.bmp,56.91555555555556,15x15
4.932.bmp,56.87111111111111,15x15
4.933.bmp,56.888888888888886,15x15
4.934.bmp,56.92,15x15
4.935.bmp,56.742222222222225,15x15
4.936.bmp,56.964444444444446,15x15
4.937.bmp,56.88,15x15
4.938.bmp,56.96888888888889,15x15
4.939.bmp,56.87111111111111,15x15
4.94.bmp,56.83111111111111,15x15
4.941.bmp,56.77333333333333,15x15
4.942.bmp,56.77333333333333,15x15
4.943.bmp,56.937777777777775,15x15
4.944.bmp,56.94222222222222,15x15
4.945.bmp,56.986666666666665,15x15
4.946.bmp,56.80888888888889,15x15
4.947.bmp,56.85777777777778,15x15
4.948.bmp,56.724444444444444,15x15
4.949.bmp,56.82666666666667,15x15
4.95.bmp,56.80888888888889,15x15
4.951.bmp,56.79555555555555,15x15
4.952.bmp,56.72,15x15
4.953.bmp,56.888888888888886,15x15
4.954.bmp,56.88,15x15
4.955.bmp,56.67111111111111,15x15
4.956.bmp,56.906666666666666,15x15
4.957.bmp,56.666666666666664,15x15
4.958.bmp,56.88444444444445,15x15
4.959.bmp,56.782222222222224,15x15
4.96.bmp,56.83111111111111,15x15
4.961.bmp,56.68888888888889,15x15
4.962.bmp,56.702222222222225,15x15
4.963.bmp,56.76888888888889,15x15
4.964.bmp,56.684444444444445,15x15
4.965.bmp,56.733333333333334,15x15
4.966.bmp,56.71111111111111,15x15
4.967.bmp,56.86666666666667,15x15
4.968.bmp,56.635555555555555,15x15
4.969.bmp,56.56444444444445,15x15
4.97.bmp,56.48444444444444,15x15
4.971.bmp,56.67111111111111,15x15
4.972.bmp,56.56444444444445,15x15
4.973.bmp,56.897777777777776,15x15
4.974.bmp,56.733333333333334,15x15
4.975.bmp,56.60888888888889,15x15
4.976.bmp,56.595555555555556,15x15
4.977.bmp,56.55555555555556,15x15
4.978.bmp,56.43555555555555,15x15
4.979.bmp,56.60888888888889,15x15
4.98.bmp,56.675555555555555,15x15
4.981.bmp,56.666666666666664,15x15
4.982.bmp,56.626666666666665,15x15
4.983.bmp,56.66222222222222,15x15
4.984.bmp,56.48444444444444,15x15
4.985.bmp,56.58222222222222,15x15
4.986.bmp,56.53333333333333,15x15
4.987.bmp,56.44444444444444,15x15
4.988.bmp,56.41777777777778,15x15
4.989.bmp,56.471111111111114,15x15
4.99.bmp,56.52,15x15
4.991.bmp,56.50222222222222,15x15
4.992.bmp,56.59111111111111,15x15
4.993.bmp,56.54666666666667,15x15
4.994.bmp,56.4,15x15
4.995.bmp,56.62222222222222,15x15
4.996.bmp,56.61333333333334,15x15
4.997.bmp,56.60888888888889,15x15
4.998.bmp,56.55111111111111,15x15
4.999.bmp,56.733333333333334,15x15
